K,T,type,moneyness,market_price,market_iv,price1,error1,rel_error1,price2,error2,rel_error2
70000.0,0.30763,put,0.75677709331494,2054.7924277095,,1560.4579020319743,-494.33452567752556,-24.05763808603119,1778.8271166908162,-275.9653110186837,-13.430325481893338
75000.0,0.30763,call,0.8108325999802929,21761.386271169,,20331.590690640565,-1429.7955805284364,-6.57033317046869,20589.653068207357,-1171.7332029616446,-5.384460292927377
75000.0,0.30763,put,0.8108325999802929,2919.8652091605,,2603.708427107602,-316.15678205289805,-10.827786880744311,2861.77080467439,-58.09440448610985,-1.9896262438365353
80000.0,0.30763,call,0.8648881066456457,17926.239749629498,,16780.35913300603,-1145.880616623468,-6.3921973187218555,17060.89436914328,-865.3453804862183,-4.827255423179886
80000.0,0.30763,put,0.8648881066456457,4084.6372131495,,4037.1190042851704,-47.51820886432961,-1.163339762742117,4317.6542404224165,233.0170272729165,5.704717827149365
85000.0,0.30763,call,0.9189436133109986,14478.114376749,,13650.23639553065,-827.8779812183493,-5.718134003333146,13933.14235464386,-544.9720221051393,-3.764109109265861
85000.0,0.30763,put,0.9189436133109986,5636.2411653225,,5891.638401621862,255.3972362993618,4.531339749454249,6174.544360735079,538.303195412579,9.550748089427751
90000.0,0.30763,call,0.9729991199763515,11476.207419492,,10949.586076751424,-526.6213427405764,-4.588809904621675,11215.61732232532,-260.5900971666797,-2.2706987390631777
90000.0,0.30763,put,0.9729991199763515,7634.379479272499,,8175.630217654732,541.2507383822331,7.089649392615866,8441.661463228636,807.2819839561371,10.574297310579395
95000.0,0.30763,call,1.0270546266417042,8921.137199307,,8666.393956216547,-254.7432430904537,-2.855501909669569,8900.073156473663,-21.064042833337226,-0.23611387609836884
95000.0,0.30763,put,1.0270546266417042,10079.3123427675,,10877.080231931955,797.7678891644555,7.914903934263936,11110.759432189065,1031.4470894215647,10.233308130010364
100000.0,0.30763,call,1.0811101333070572,6806.922373413,,6772.658309881044,-34.2640635319558,-0.5033708576696425,6963.896786387333,156.97441297433306,2.306099649196174
100000.0,0.30763,put,1.0811101333070572,12965.310316983,,13967.986720408524,1002.6764034255248,7.733531854707243,14159.225196914813,1193.9148799318136,9.208533006479055
105000.0,0.30763,call,1.13516563997241,5192.43825192,,5229.633210585034,37.19495866503439,0.7163293400991503,5374.06017224674,181.6219203267401,3.4978156988112867
105000.0,0.30763,put,1.13516563997241,16350.566975774998,,17409.603755924618,1059.0367801496195,6.477064567355301,17554.030717586313,1203.4637418113143,7.360379267546907
110000.0,0.30763,call,1.189221146637763,3880.7884936965,,3992.890528658165,112.10203496166469,2.888640675567611,4091.1883972742144,210.3999035777142,5.421576154419734
110000.0,0.30763,put,1.189221146637763,20038.779528846,,21157.503208809816,1118.7236799638158,5.582793494750532,21255.801077425873,1217.0215485798726,6.073331695814904
115000.0,0.30763,call,1.2432766533031157,2944.1605725315,,3016.5662513718707,72.40567884037091,2.4592978900642564,3073.224394902649,129.06382237114894,4.383722259420621
115000.0,0.30763,put,1.2432766533031157,24102.03550221,,25165.82106633563,1063.7855641256283,4.413675201947512,25222.479209866404,1120.4437076564027,4.648751378503551
120000.0,0.30763,call,1.2973321599684686,2196.508883838,,2256.5203428963723,60.01145905837211,2.732129129999829,2278.396244205287,81.88736036728687,3.7280687080219588
120000.0,0.30763,put,1.2973321599684686,28354.1213174115,,29390.41729267221,1036.2959752607094,3.6548336788851508,29412.293193981124,1058.1718765696241,3.731986136067738
125000.0,0.30763,call,1.3513876666338214,1645.981401105,,1672.4033560951775,26.421954990177483,1.6052401911977605,1667.381700330856,21.40029922585586,1.300154376683063
125000.0,0.30763,put,1.3513876666338214,32803.4844647535,,33790.94244068311,987.4579759296103,3.010222822488899,33785.920784918795,982.4363201652959,2.9949145226352356
