[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.03654,0.00741,0.05699,-0.03319,0.00515, 0.150840, ,0.0, 2373 x 569,0.15,0.16,403.0,20.65,20.94, 8 x 8,0.0,-0.92856,0.01242,0.09404,-0.05332,-0.05525, 0.202360, ,20.6,0.054
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.03193,0.00656,0.05167,-0.03067,0.00392, 0.152610, ,0.0, 788 x 1668,0.13,0.14,404.0,21.65,21.94, 8 x 8,0.0,-0.93051,0.01158,0.09178,-0.05488,-0.05442, 0.209510, ,21.6,0.056
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.02651,0.00564,0.04432,-0.02583,0.00398, 0.153760, 49.000000,0.09, 188 x 596,0.11,0.11,405.0,22.65,22.94, 8 x 8,0.0,-0.93263,0.01091,0.0906,-0.05614,-0.05482, 0.216490, ,22.6,0.059
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.02169,0.00461,0.03624,-0.02122,0.00239, 0.152660, ,0.0, 3297 x 742,0.08,0.09,406.0,23.65,23.94, 8 x 8,0.0,-0.93374,0.01018,0.08894,-0.05696,-0.05416, 0.224150, ,23.6,0.062
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.01908,0.00408,0.03255,-0.01964,0.00293, 0.155210, ,0.0, 1752 x 1955,0.07,0.08,407.0,24.65,24.94, 8 x 8,0.0,-0.93476,0.00955,0.087,-0.05846,-0.05379, 0.231300, ,24.6,0.064
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.0164,0.00366,0.02929,-0.01697,0.00255, 0.156950, 12.000000,0.07, 1232 x 1838,0.06,0.07,408.0,25.65,25.94, 8 x 8,0.0,-0.93594,0.00905,0.08613,-0.06014,-0.05339, 0.237970, ,25.6,0.067
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.01362,0.00311,0.02492,-0.0147,0.00134, 0.158290, 14.000000,0.07, 1297 x 3167,0.05,0.06,409.0,26.65,26.94, 8 x 8,0.0,-0.9366,0.0085,0.08431,-0.06129,-0.05256, 0.244860, ,26.6,0.069
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.01166,0.00269,0.02126,-0.01271,0.00185, 0.159480, 109.000000,0.04, 2118 x 2500,0.04,0.05,410.0,27.65,27.94, 8 x 8,30.4,-0.93769,0.00803,0.0839,-0.06226,-0.05197, 0.251630, 5.000000,27.6,0.072
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00966,0.00224,0.01825,-0.01063,0.00164, 0.159280, 9.000000,0.05, 3835 x 1734,0.03,0.04,411.0,28.65,28.94, 8 x 8,0.0,-0.93873,0.00764,0.08238,-0.06376,-0.05109, 0.258720, ,28.6,0.075
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.009,0.00208,0.01698,-0.01027,0.00158, 0.164200, 50.000000,0.05, 1602 x 2429,0.03,0.04,412.0,29.65,29.94, 8 x 8,0.0,-0.93891,0.00722,0.0816,-0.06516,-0.05067, 0.266040, ,29.6,0.077
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00824,0.00196,0.01706,-0.01069,0.00149, 0.169080, ,0.0, 495 x 3127,0.03,0.04,413.0,30.65,30.94, 8 x 8,0.0,-0.93981,0.00686,0.08036,-0.06694,-0.05112, 0.272340, ,30.6,0.08
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.0062,0.00154,0.01302,-0.00806,0.00065, 0.167060, ,0.0, 2123 x 975,0.02,0.03,414.0,31.65,31.94, 8 x 8,0.0,-0.9408,0.00654,0.07984,-0.06795,-0.05018, 0.279780, ,31.6,0.083
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00602,0.00151,0.01331,-0.00832,0.00061, 0.171570, ,0.0, 2976 x 2505,0.02,0.03,415.0,32.65,32.94, 8 x 8,0.0,-0.94057,0.00627,0.07954,-0.07023,-0.04982, 0.285740, ,32.6,0.085
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.0065,0.00142,0.01294,-0.00802,0.00081, 0.175640, ,0.0, 2415 x 3955,0.02,0.03,416.0,33.65,33.94, 8 x 8,0.0,-0.9416,0.00594,0.07895,-0.07118,-0.0495, 0.293220, ,33.6,0.088
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00579,0.00136,0.01215,-0.00795,0.00101, 0.180150, ,0.0, 840 x 4835,0.02,0.03,417.0,34.65,34.94, 8 x 8,0.0,-0.94147,0.00568,0.07863,-0.07259,-0.04889, 0.300320, ,34.6,0.09
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00499,0.00107,0.00979,-0.00711,0.00113, 0.180040, ,0.0, 3920 x 5347,0.01,0.03,418.0,35.65,35.94, 8 x 8,0.0,-0.94174,0.0054,0.07801,-0.07526,-0.04854, 0.306390, ,35.6,0.093
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00429,0.00092,0.00812,-0.00524,0.00046, 0.179190, ,0.0, 3478 x 849,0.01,0.02,419.0,36.65,36.94, 8 x 8,0.0,-0.94235,0.00519,0.0776,-0.07682,-0.04849, 0.313770, ,36.6,0.096
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00403,0.00089,0.00836,-0.0049,0.00062, 0.183660, 63.000000,0.02, 3585 x 1857,0.01,0.02,420.0,37.65,37.94, 8 x 8,40.41,-0.94248,0.00489,0.07674,-0.07866,-0.04792, 0.319940, 5.000000,37.6,0.098
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00336,0.00087,0.00804,-0.00564,0.00085, 0.188290, ,0.0, 3091 x 3021,0.01,0.02,421.0,38.65,38.94, 8 x 8,0.0,-0.94256,0.00466,0.07707,-0.08019,-0.04818, 0.326620, ,38.6,0.101
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.0035,0.00075,0.00755,-0.00517,4e-05, 0.191980, ,0.0, 2285 x 2595,0.01,0.02,422.0,39.65,39.94, 8 x 8,0.0,-0.94202,0.00454,0.07671,-0.08145,-0.04809, 0.333670, ,39.6,0.103
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00352,0.00078,0.00719,-0.00462,0.00062, 0.195250, ,0.0, 1646 x 2168,0.01,0.02,423.0,40.65,40.94, 8 x 8,0.0,-0.94236,0.00435,0.07652,-0.0838,-0.04766, 0.340900, ,40.6,0.106
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.0031,0.00073,0.00741,-0.00564,0.00035, 0.199750, ,0.0, 1556 x 3409,0.01,0.02,424.0,41.65,41.94, 8 x 8,0.0,-0.94239,0.00417,0.0762,-0.08543,-0.0475, 0.347770, ,41.6,0.109
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00289,0.00069,0.00763,-0.00473,4e-05, 0.203750, ,0.0, 1395 x 3937,0.01,0.02,425.0,42.65,42.94, 8 x 8,0.0,-0.94261,0.00394,0.07668,-0.08735,-0.04693, 0.354570, ,42.6,0.111
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00333,0.00069,0.00781,-0.00505,0.00017, 0.209150, ,0.0, 1195 x 4105,0.01,0.02,426.0,43.65,43.94, 8 x 8,0.0,-0.94212,0.00382,0.07603,-0.08985,-0.04713, 0.360520, ,43.6,0.114
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00298,0.00067,0.00767,-0.00531,-5e-05, 0.212920, ,0.0, 1095 x 4326,0.01,0.02,427.0,44.65,44.94, 8 x 8,0.0,-0.94248,0.00363,0.0763,-0.09133,-0.04645, 0.367810, ,44.6,0.117
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00326,0.00065,0.00724,-0.00502,0.00041, 0.217150, ,0.0, 1037 x 4264,0.01,0.02,428.0,45.65,45.94, 8 x 8,0.0,-0.94213,0.00353,0.07564,-0.0943,-0.04614, 0.374780, ,45.6,0.119
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00331,0.00063,0.00697,-0.00533,0.00088, 0.221550, ,0.0, 1037 x 4723,0.01,0.02,429.0,46.65,46.94, 8 x 8,0.0,-0.94148,0.00337,0.07579,-0.09641,-0.04655, 0.380890, ,46.6,0.122
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00283,0.00055,0.00712,-0.00565,0.00035, 0.225500, ,0.0, 956 x 3862,0.01,0.02,430.0,47.65,47.94, 8 x 8,0.0,-0.94139,0.00327,0.07646,-0.09804,-0.04642, 0.387700, ,47.6,0.124
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00357,0.00058,0.00709,-0.00497,0.00025, 0.229090, ,0.0, 869 x 4504,0.01,0.02,431.0,48.65,48.94, 8 x 8,0.0,-0.94174,0.00311,0.07625,-0.1001,-0.04551, 0.394470, ,48.6,0.127
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00274,0.00052,0.00694,-0.00503,0.00011, 0.233260, ,0.0, 866 x 5159,0.01,0.02,432.0,49.65,49.94, 8 x 8,0.0,-0.9412,0.00303,0.07609,-0.10231,-0.04558, 0.401740, ,49.6,0.13
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00308,0.00054,0.00606,-0.00519,0.00042, 0.237130, ,0.0, 859 x 5249,0.01,0.02,433.0,50.65,50.94, 8 x 8,0.0,-0.94057,0.00291,0.07588,-0.10507,-0.04539, 0.407960, ,50.6,0.132
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00277,0.00049,0.00638,-0.00489,0.00048, 0.241380, ,0.0, 656 x 2647,0.01,0.02,434.0,51.65,51.94, 8 x 8,0.0,-0.94088,0.00285,0.07646,-0.10727,-0.04561, 0.415320, ,51.6,0.135
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00252,0.00047,0.00658,-0.00523,0.00016, 0.245060, ,0.0, 595 x 2648,0.01,0.02,435.0,52.65,52.94, 8 x 8,0.0,-0.94017,0.00277,0.07623,-0.10963,-0.0449, 0.421940, ,52.6,0.137
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00326,0.0005,0.00611,-0.00504,0.00056, 0.248280, ,0.0, 727 x 5399,0.01,0.02,436.0,53.65,53.94, 8 x 8,0.0,-0.93981,0.00265,0.07688,-0.11174,-0.04515, 0.428410, ,53.6,0.14
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.0023,0.00046,0.00635,-0.00554,0.00021, 0.252800, ,0.0, 495 x 3949,0.01,0.02,437.0,54.65,54.94, 8 x 8,0.0,-0.94024,0.00254,0.07743,-0.11366,-0.04524, 0.435670, ,54.6,0.143
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00314,0.00043,0.00575,-0.0052,0.00045, 0.256410, ,0.0, 526 x 5382,0.01,0.02,438.0,55.65,55.94, 8 x 8,0.0,-0.93982,0.00254,0.07744,-0.11689,-0.04485, 0.442770, ,55.6,0.145
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00325,0.00043,0.00658,-0.00603,0.00039, 0.261340, ,0.0, 395 x 4754,0.01,0.02,439.0,56.65,56.94, 8 x 8,0.0,-0.93921,0.00245,0.07713,-0.11904,-0.04458, 0.449590, ,56.6,0.148
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-11,1673470800,12.0,0.00318,0.0005,0.00621,-0.00584,0.00057, 0.265560, ,0.0, 595 x 4837,0.01,0.02,440.0,57.65,57.94, 8 x 8,0.0,-0.93877,0.00237,0.07713,-0.12188,-0.0453, 0.455540, ,57.6,0.151
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.99937,0.00014,0.00177,-0.03983,0.12338, 0.241570, ,0.0, 8 x 8,52.77,53.17,330.0,0.08,0.09, 1601 x 2151,0.1,-0.00968,0.00102,0.01964,-0.02169,-0.0011, 0.335130, 2.000000,52.4,0.137
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.99093,0.00132,0.01872,-0.05577,0.12602, 0.264410, ,0.0, 8 x 8,42.84,43.25,340.0,0.14,0.15, 1467 x 1708,0.15,-0.01779,0.00197,0.03324,-0.03208,-0.00271, 0.297390, 18.000000,42.4,0.111
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.972,0.00354,0.04724,-0.07974,0.12716, 0.246030, ,0.0, 8 x 8,32.98,33.41,350.0,0.27,0.28, 2222 x 289,0.37,-0.03498,0.00401,0.05774,-0.05117,-0.0048, 0.261000, 63.000000,32.4,0.085
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.91995,0.00871,0.1108,-0.13055,0.12292, 0.232030, ,0.0, 8 x 8,23.44,23.87,360.0,0.73,0.74, 571 x 358,0.86,-0.08782,0.00899,0.1185,-0.0984,-0.0125, 0.239970, 281.000000,22.4,0.059
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.79277,0.01714,0.21217,-0.20859,0.10792, 0.225780, 2.000000,14.5, 17 x 2,14.88,15.17,370.0,2.12,2.14, 188 x 112,2.45,-0.21398,0.01702,0.21569,-0.1741,-0.03116, 0.231640, 153.000000,12.4,0.033
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.7574,0.01893,0.23208,-0.22285,0.10407, 0.223350, 10.000000,11.61, 40 x 40,12.8,14.1,372.0,2.58,2.6, 405 x 62,2.91,-0.24889,0.01859,0.23528,-0.18863,-0.03649, 0.230460, 27.000000,10.4,0.027
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.73882,0.01973,0.24159,-0.22934,0.10096, 0.221990, ,0.0, 40 x 40,12.57,12.84,373.0,2.83,2.86, 598 x 215,3.16,-0.26832,0.01943,0.24472,-0.19521,-0.03825, 0.229570, 42.000000,9.4,0.025
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.71735,0.02044,0.25081,-0.23714,0.09828, 0.222540, ,0.0, 18 x 250,11.87,12.13,374.0,3.11,3.13, 75 x 178,4.05,-0.2875,0.02014,0.2532,-0.20072,-0.04117, 0.229140, 105.000000,8.4,0.022
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.69704,0.0213,0.25893,-0.24128,0.09643, 0.221200, ,0.0, 847 x 1046,11.11,11.44,375.0,3.39,3.42, 508 x 212,4.72,-0.30761,0.02089,0.26076,-0.20568,-0.04479, 0.227790, 128.000000,7.4,0.019
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.67613,0.02203,0.26605,-0.24579,0.0937, 0.219970, 29.000000,8.98, 43 x 250,10.44,10.68,376.0,3.71,3.74, 120 x 162,4.78,-0.32976,0.0216,0.26816,-0.2112,-0.04679, 0.227670, 5.000000,6.4,0.017
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.65469,0.02277,0.27349,-0.24835,0.09075, 0.218400, 5.000000,7.83, 590 x 319,9.76,9.97,377.0,4.04,4.06, 59 x 46,4.07,-0.3511,0.02225,0.2746,-0.21423,-0.05027, 0.226040, 152.000000,5.4,0.014
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.62965,0.02304,0.27965,-0.25552,0.08689, 0.220810, 208.000000,8.39, 50 x 10,9.15,9.47,378.0,4.4,4.42, 280 x 52,4.55,-0.37309,0.02278,0.28092,-0.21757,-0.05275, 0.225090, 119.000000,4.4,0.012
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.6067,0.02367,0.28546,-0.25719,0.08384, 0.219280, 316.000000,7.51, 40 x 40,8.66,8.68,379.0,4.77,4.8, 196 x 365,4.74,-0.39616,0.02335,0.28539,-0.22085,-0.05665, 0.224770, 101.000000,3.4,0.009
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.58382,0.02415,0.28923,-0.25855,0.08096, 0.217300, 343.000000,7.58, 45 x 150,8.04,8.05,380.0,5.16,5.19, 210 x 94,5.19,-0.41968,0.02379,0.28957,-0.22159,-0.05925, 0.223530, 211.000000,2.4,0.006
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.55902,0.02478,0.2927,-0.25721,0.07737, 0.215310, 250.000000,6.52, 80 x 52,7.4,7.43,381.0,5.59,5.62, 104 x 102,5.56,-0.44379,0.02416,0.29295,-0.22269,-0.06213, 0.222230, 297.000000,1.4,0.004
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.53513,0.02517,0.29465,-0.25587,0.07395, 0.213390, 190.000000,6.79, 122 x 40,6.82,6.84,382.0,6.02,6.04, 5 x 66,6.02,-0.46768,0.02456,0.29485,-0.22154,-0.06535, 0.221110, 317.000000,0.4,0.001
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.50953,0.02534,0.29546,-0.2554,0.07077, 0.212960, 323.000000,6.23, 243 x 544,6.29,6.33,383.0,6.48,6.52, 98 x 455,6.54,-0.49258,0.02491,0.29594,-0.2205,-0.06808, 0.220310, 1056.000000,0.6,0.001
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.48356,0.0255,0.29582,-0.25233,0.06699, 0.211290, 52.000000,5.02, 78 x 111,5.77,5.8,384.0,6.96,7.01, 64 x 520,7.04,-0.51698,0.02492,0.29524,-0.21758,-0.07109, 0.219360, 1435.000000,1.6,0.004
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.4582,0.02551,0.29392,-0.24854,0.06351, 0.210140, 325.000000,5.27, 102 x 197,5.28,5.31,385.0,7.49,7.52, 45 x 40,8.73,-0.54273,0.02498,0.29424,-0.21488,-0.07364, 0.218130, 81.000000,2.6,0.007
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.4329,0.02548,0.29184,-0.2433,0.0601, 0.208190, 264.000000,4.73, 59 x 55,4.81,4.83,386.0,7.91,8.08, 624 x 364,9.07,-0.56861,0.02519,0.29085,-0.20854,-0.07723, 0.214830, 43.000000,3.6,0.009
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.40776,0.02515,0.28763,-0.23934,0.05678, 0.207870, 272.000000,3.59, 86 x 86,4.39,4.43,387.0,8.44,8.65, 280 x 278,9.43,-0.5938,0.02508,0.28676,-0.20315,-0.07902, 0.213540, 23.000000,4.6,0.012
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.38146,0.02502,0.28237,-0.2309,0.05376, 0.205770, 237.000000,3.45, 34 x 57,3.95,3.96,388.0,9.05,9.31, 250 x 112,0.0,-0.61862,0.02475,0.28211,-0.19873,-0.08161, 0.213790, ,5.6,0.015
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.35561,0.02465,0.27612,-0.22248,0.04969, 0.203520, 284.000000,3.54, 46 x 244,3.54,3.56,389.0,9.6,9.92, 850 x 681,0.0,-0.64385,0.02451,0.27628,-0.18972,-0.0838, 0.211670, ,6.6,0.017
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.33162,0.02413,0.26857,-0.21552,0.04638, 0.202870, 249.000000,3.14, 150 x 58,3.2,3.23,390.0,10.28,10.58, 1750 x 1661,11.34,-0.66786,0.02408,0.2689,-0.18343,-0.08493, 0.212110, 1.000000,7.6,0.02
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.3053,0.02364,0.25991,-0.20505,0.04274, 0.200120, 24.000000,2.27, 98 x 269,2.82,2.84,391.0,10.94,11.25, 1000 x 869,0.0,-0.69264,0.02358,0.26032,-0.17492,-0.08676, 0.210760, ,8.6,0.022
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.2819,0.02283,0.25034,-0.19645,0.03981, 0.199660, 119.000000,2.49, 214 x 16,2.53,2.55,392.0,11.62,11.95, 376 x 340,0.0,-0.71617,0.02296,0.25065,-0.16651,-0.08786, 0.209380, ,9.6,0.025
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.12055,0.01444,0.14918,-0.10579,0.01733, 0.187960, 401.000000,0.79, 130 x 256,0.81,0.82,400.0,17.94,18.4, 8 x 8,0.0,-0.87527,0.01605,0.15015,-0.08647,-0.07757, 0.205350, ,17.6,0.046
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.02839,0.00479,0.04804,-0.03091,0.00373, 0.181740, 261.000000,0.13, 542 x 1642,0.14,0.15,410.0,27.65,27.94, 8 x 8,0.0,-0.93808,0.00831,0.08729,-0.0574,-0.05559, 0.244440, ,27.6,0.072
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.00726,0.00146,0.01556,-0.01016,0.00138, 0.193740, 14.000000,0.04, 2118 x 1338,0.03,0.04,420.0,37.65,37.94, 8 x 8,0.0,-0.94221,0.00512,0.07951,-0.07222,-0.05193, 0.310770, ,37.6,0.098
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-12,1673557200,13.0,0.00275,0.00064,0.00705,-0.00509,0.0003, 0.216240, ,0.0, 2081 x 1179,0.01,0.02,430.0,47.65,47.94, 8 x 8,0.0,-0.94246,0.00341,0.07854,-0.08971,-0.04924, 0.375540, ,47.6,0.124
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-13,1673643600,14.0,1.0,0.0,0.0,-0.03156,0.11089, -0.000430, 1.000000,104.69, 8 x 8,107.56,108.12,275.0,0.01,0.02, 2041 x 5961,0.01,-0.00144,0.00014,0.00337,-0.00558,0.0, 0.555070, 21.000000,107.4,0.281
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-13,1673643600,14.0,1.0,0.0,0.0,-0.03287,0.1127, -0.000300, 30.000000,100.93, 8 x 25,102.53,103.23,280.0,0.01,0.02, 3163 x 4151,0.02,-0.00138,0.00014,0.00302,-0.00514,-0.00037, 0.527010, 0.000000,102.4,0.268
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-13,1673643600,14.0,1.0,0.0,0.0,-0.03312,0.1148, -0.000040, 0.000000,98.91, 8 x 25,97.54,98.24,285.0,0.01,0.02, 7473 x 2182,0.02,-0.00141,0.00011,0.00324,-0.00469,-0.00046, 0.499840, 0.000000,97.4,0.255
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-13,1673643600,14.0,1.0,0.0,0.0,-0.03327,0.1165, 0.000320, 0.000000,100.39, 8 x 25,92.56,93.26,290.0,0.02,0.03, 1878 x 4397,0.02,-0.00251,0.00013,0.00554,-0.00762,-0.00084, 0.495550, 160.000000,92.4,0.242
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-13,1673643600,14.0,1.0,0.0,0.0,-0.0342,0.11884, 0.000500, ,0.0, 8 x 8,87.53,88.14,295.0,0.02,0.03, 3718 x 4990,0.03,-0.00259,0.00016,0.00576,-0.00807,-0.00025, 0.467450, 1.000000,87.4,0.229
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-13,1673643600,14.0,1.0,0.0,0.0,-0.03484,0.12033, 0.000140, 30.000000,80.94, 2 x 25,82.23,83.29,300.0,0.03,0.04, 2811 x 5173,0.03,-0.00311,0.00024,0.00766,-0.01077,-0.00033, 0.454680, 4.000000,82.4,0.216
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-13,1673643600,14.0,1.0,0.0,0.0,-0.03568,0.12315, -0.000070, 0.000000,83.39, 8 x 25,77.6,78.3,305.0,0.03,0.04, 3413 x 2686,0.04,-0.00311,0.00027,0.00835,-0.01045,-0.00054, 0.426160, 47.000000,77.4,0.202
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-13,1673643600,14.0,1.0,0.0,0.0,-0.03602,0.12476, -0.000290, 0.000000,73.49, 8 x 8,72.65,73.22,310.0,0.04,0.05, 5734 x 2138,0.04,-0.00442,0.0004,0.0098,-0.01239,-0.00036, 0.410130, 205.000000,72.4,0.189
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-13,1673643600,14.0,0.99884,7e-05,0.00223,-0.03812,0.12691, 0.313280, 1.000000,65.54, 8 x 25,67.63,68.34,315.0,0.05,0.06, 5506 x 3083,0.06,-0.00611,0.00051,0.01276,-0.01476,-0.00078, 0.391150, 15.000000,67.4,0.176
1672434000, 2022-12-30 16:00,2022-12-30,16.0,382.44, 2023-01-13,1673643600,14.0,1.0,0.0,0.0,-0.03727,0.12867, 0.000390, 1.000000,61.16, 8 x 8,62.69,63.27,320.0,0.07,0.08, 169 x 5733,0.06,-0.00788,0.00075,0.01599,-0.01928,-0.00074, 0.375860, 20.000000,62.4,0.163
