strike,T_years,market_price_usd,type,S0,spread_pct,mark_iv,open_interest,expiry_date
390.0,0.010958904109589041,0.08499999999999999,call,382.44,11.764705882352937, 0.099990, 6228.000000, 2023-01-03
390.0,0.010958904109589041,7.865,put,382.44,4.195804195804185, 0.153890, 212.000000, 2023-01-03
391.0,0.010958904109589041,0.055,call,382.44,18.181818181818173, 0.102100, 4347.000000, 2023-01-03
391.0,0.010958904109589041,8.835,put,382.44,3.7351443123938886, 0.163280, 60.000000, 2023-01-03
392.0,0.010958904109589041,0.035,call,382.44,28.571428571428577, 0.103760, 1642.000000, 2023-01-03
392.0,0.010958904109589041,9.825,put,382.44,3.358778625954199, 0.175290, 151.000000, 2023-01-03
393.0,0.010958904109589041,0.025,call,382.44,39.99999999999999, 0.108120, 874.000000, 2023-01-03
393.0,0.010958904109589041,10.815000000000001,put,382.44,3.051317614424411, 0.187540, 94.000000, 2023-01-03
394.0,0.010958904109589041,0.015,call,382.44,66.66666666666667, 0.109280, 294.000000, 2023-01-03
394.0,0.010958904109589041,11.795,put,382.44,2.4586689275116504, 0.197390, 7.000000, 2023-01-03
395.0,0.010958904109589041,0.015,call,382.44,66.66666666666667, 0.117120, 327.000000, 2023-01-03
395.0,0.010958904109589041,12.795,put,382.44,2.266510355607653, 0.208860, 1.000000, 2023-01-03
396.0,0.010958904109589041,0.015,call,382.44,66.66666666666667, 0.124950, 392.000000, 2023-01-03
396.0,0.010958904109589041,13.795,put,382.44,2.102210945994919, 0.221430, 2.000000, 2023-01-03
397.0,0.010958904109589041,0.015,call,382.44,66.66666666666667, 0.133050, 188.000000, 2023-01-03
397.0,0.010958904109589041,14.795,put,382.44,1.9601216627238873, 0.233240, 0.000000, 2023-01-03
398.0,0.010958904109589041,0.015,call,382.44,66.66666666666667, 0.140680, 2264.000000, 2023-01-03
398.0,0.010958904109589041,15.795,put,382.44,1.8360240582462752, 0.245990, 2.000000, 2023-01-03
399.0,0.010958904109589041,0.015,call,382.44,66.66666666666667, 0.149400, 8858.000000, 2023-01-03
399.0,0.010958904109589041,16.795,put,382.44,1.7267043763024867, 0.257660, 8.000000, 2023-01-03
400.0,0.010958904109589041,0.005,call,382.44,200.0, 0.139860, 866.000000, 2023-01-03
400.0,0.010958904109589041,17.795,put,382.44,1.6296712559707933, 0.269340, 4.000000, 2023-01-03
401.0,0.010958904109589041,0.005,call,382.44,200.0, 0.146510, 1809.000000, 2023-01-03
401.0,0.010958904109589041,18.795,put,382.44,1.5429635541367528, 0.280910, , 2023-01-03
402.0,0.010958904109589041,0.005,call,382.44,200.0, 0.153670, 25.000000, 2023-01-03
402.0,0.010958904109589041,19.795,put,382.44,1.4650164182874597, 0.292950, 1.000000, 2023-01-03
403.0,0.010958904109589041,0.005,call,382.44,200.0, 0.161010, 0.000000, 2023-01-03
403.0,0.010958904109589041,20.795,put,382.44,1.3945660014426673, 0.304060, , 2023-01-03
404.0,0.010958904109589041,0.005,call,382.44,200.0, 0.167740, 0.000000, 2023-01-03
404.0,0.010958904109589041,21.795,put,382.44,1.3305804083505515, 0.316150, 0.000000, 2023-01-03
405.0,0.010958904109589041,0.005,call,382.44,200.0, 0.175360, 253.000000, 2023-01-03
405.0,0.010958904109589041,22.795,put,382.44,1.2722088177231967, 0.327010, 202.000000, 2023-01-03
406.0,0.010958904109589041,0.005,call,382.44,200.0, 0.182060, 0.000000, 2023-01-03
406.0,0.010958904109589041,23.795,put,382.44,1.218743433494443, 0.339070, 1.000000, 2023-01-03
407.0,0.010958904109589041,0.005,call,382.44,200.0, 0.188640, 1.000000, 2023-01-03
407.0,0.010958904109589041,24.795,put,382.44,1.1695906432748646, 0.349670, 0.000000, 2023-01-03
408.0,0.010958904109589041,0.005,call,382.44,200.0, 0.195850, 4.000000, 2023-01-03
408.0,0.010958904109589041,25.795,put,382.44,1.1242488854429256, 0.361240, 0.000000, 2023-01-03
409.0,0.010958904109589041,0.005,call,382.44,200.0, 0.202470, 0.000000, 2023-01-03
409.0,0.010958904109589041,26.795,put,382.44,1.0822914722896162, 0.372510, 0.000000, 2023-01-03
410.0,0.010958904109589041,0.005,call,382.44,200.0, 0.208670, 4.000000, 2023-01-03
410.0,0.010958904109589041,27.795,put,382.44,1.0433531210649494, 0.384480, 2.000000, 2023-01-03
411.0,0.010958904109589041,0.005,call,382.44,200.0, 0.215300, 0.000000, 2023-01-03
411.0,0.010958904109589041,28.795,put,382.44,1.00711929154368, 0.395640, , 2023-01-03
412.0,0.010958904109589041,0.005,call,382.44,200.0, 0.222450, 0.000000, 2023-01-03
412.0,0.010958904109589041,29.795,put,382.44,0.9733176707501349, 0.406780, , 2023-01-03
413.0,0.010958904109589041,0.005,call,382.44,200.0, 0.228390, 0.000000, 2023-01-03
413.0,0.010958904109589041,30.795,put,382.44,0.9417113167722121, 0.418560, , 2023-01-03
414.0,0.010958904109589041,0.005,call,382.44,200.0, 0.235350, 0.000000, 2023-01-03
414.0,0.010958904109589041,31.795,put,382.44,0.9120930963988133, 0.429010, , 2023-01-03
415.0,0.010958904109589041,0.005,call,382.44,200.0, 0.242220, 10.000000, 2023-01-03
415.0,0.010958904109589041,32.795,put,382.44,0.8842811404177439, 0.440640, , 2023-01-03
416.0,0.010958904109589041,0.005,call,382.44,200.0, 0.248300, 0.000000, 2023-01-03
416.0,0.010958904109589041,33.795,put,382.44,0.8581151057848768, 0.452060, , 2023-01-03
417.0,0.010958904109589041,0.005,call,382.44,200.0, 0.254380, 0.000000, 2023-01-03
417.0,0.010958904109589041,34.795,put,382.44,0.8334530823394141, 0.463200, , 2023-01-03
418.0,0.010958904109589041,0.005,call,382.44,200.0, 0.261670, 0.000000, 2023-01-03
418.0,0.010958904109589041,35.795,put,382.44,0.8101690180192741, 0.474580, , 2023-01-03
419.0,0.010958904109589041,0.005,call,382.44,200.0, 0.267790, 0.000000, 2023-01-03
419.0,0.010958904109589041,36.795,put,382.44,0.7881505639353149, 0.485390, , 2023-01-03
420.0,0.010958904109589041,0.005,call,382.44,200.0, 0.274420, 0.000000, 2023-01-03
420.0,0.010958904109589041,37.795,put,382.44,0.7672972615425298, 0.497390, 0.000000, 2023-01-03
421.0,0.010958904109589041,0.005,call,382.44,200.0, 0.280740, 0.000000, 2023-01-03
421.0,0.010958904109589041,38.795,put,382.44,0.7475190101817222, 0.508080, , 2023-01-03
422.0,0.010958904109589041,0.005,call,382.44,200.0, 0.286300, 0.000000, 2023-01-03
422.0,0.010958904109589041,39.795,put,382.44,0.7287347656740775, 0.519180, , 2023-01-03
423.0,0.010958904109589041,0.005,call,382.44,200.0, 0.293450, , 2023-01-03
423.0,0.010958904109589041,40.795,put,382.44,0.7108714303223412, 0.531270, , 2023-01-03
424.0,0.010958904109589041,0.005,call,382.44,200.0, 0.299370, , 2023-01-03
424.0,0.010958904109589041,41.795,put,382.44,0.693862902261034, 0.542560, , 2023-01-03
425.0,0.010958904109589041,0.005,call,382.44,200.0, 0.305070, 0.000000, 2023-01-03
425.0,0.010958904109589041,42.795,put,382.44,0.6776492580908965, 0.553730, , 2023-01-03
426.0,0.010958904109589041,0.005,call,382.44,200.0, 0.311380, 0.000000, 2023-01-03
426.0,0.010958904109589041,43.795,put,382.44,0.6621760474940042, 0.564960, , 2023-01-03
427.0,0.010958904109589041,0.005,call,382.44,200.0, 0.318390, 0.000000, 2023-01-03
427.0,0.010958904109589041,44.795,put,382.44,0.6473936823306153, 0.575870, , 2023-01-03
428.0,0.010958904109589041,0.005,call,382.44,200.0, 0.324380, , 2023-01-03
428.0,0.010958904109589041,45.795,put,382.44,0.6332569057757378, 0.586630, , 2023-01-03
429.0,0.010958904109589041,0.005,call,382.44,200.0, 0.330750, 0.000000, 2023-01-03
429.0,0.010958904109589041,46.795,put,382.44,0.6197243295223831, 0.598620, , 2023-01-03
430.0,0.010958904109589041,0.005,call,382.44,200.0, 0.336450, 0.000000, 2023-01-03
430.0,0.010958904109589041,47.795,put,382.44,0.6067580290825383, 0.609270, , 2023-01-03
431.0,0.010958904109589041,0.005,call,382.44,200.0, 0.342060, , 2023-01-03
431.0,0.010958904109589041,48.795,put,382.44,0.594323188851315, 0.620400, , 2023-01-03
432.0,0.010958904109589041,0.005,call,382.44,200.0, 0.348990, 0.000000, 2023-01-03
432.0,0.010958904109589041,49.795,put,382.44,0.5823877899387472, 0.632410, , 2023-01-03
433.0,0.010958904109589041,0.005,call,382.44,200.0, 0.354130, 1.000000, 2023-01-03
433.0,0.010958904109589041,50.795,put,382.44,0.5709223348754782, 0.643130, , 2023-01-03
434.0,0.010958904109589041,0.005,call,382.44,200.0, 0.360410, , 2023-01-03
434.0,0.010958904109589041,51.795,put,382.44,0.5598996042088988, 0.654570, , 2023-01-03
435.0,0.010958904109589041,0.005,call,382.44,200.0, 0.366570, , 2023-01-03
435.0,0.010958904109589041,52.795,put,382.44,0.5492944407614341, 0.665810, , 2023-01-03
436.0,0.010958904109589041,0.005,call,382.44,200.0, 0.372410, , 2023-01-03
436.0,0.010958904109589041,53.795,put,382.44,0.5390835579514809, 0.676890, , 2023-01-03
437.0,0.010958904109589041,0.005,call,382.44,200.0, 0.378550, , 2023-01-03
437.0,0.010958904109589041,54.795,put,382.44,0.5292453691030188, 0.688570, , 2023-01-03
438.0,0.010958904109589041,0.005,call,382.44,200.0, 0.384890, , 2023-01-03
438.0,0.010958904109589041,55.795,put,382.44,0.5197598351106715, 0.699950, , 2023-01-03
439.0,0.010958904109589041,0.005,call,382.44,200.0, 0.390600, , 2023-01-03
439.0,0.010958904109589041,56.795,put,382.44,0.5106083281979032, 0.710470, , 2023-01-03
440.0,0.010958904109589041,0.005,call,382.44,200.0, 0.396470, 0.000000, 2023-01-03
440.0,0.010958904109589041,57.795,put,382.44,0.501773509819187, 0.721830, 0.000000, 2023-01-03
441.0,0.010958904109589041,0.005,call,382.44,200.0, 0.402620, , 2023-01-03
441.0,0.010958904109589041,58.795,put,382.44,0.4932392210221943, 0.733790, , 2023-01-03
442.0,0.010958904109589041,0.005,call,382.44,200.0, 0.408220, , 2023-01-03
442.0,0.010958904109589041,59.795,put,382.44,0.48499038381135406, 0.744400, , 2023-01-03
443.0,0.010958904109589041,0.005,call,382.44,200.0, 0.413640, , 2023-01-03
443.0,0.010958904109589041,60.795,put,382.44,0.4770129122460715, 0.756060, 2.000000, 2023-01-03
310.0,0.0136986301369863,72.46000000000001,call,382.44,0.46922439966876783, -0.000380, 0.000000, 2023-01-04
310.0,0.0136986301369863,0.005,put,382.44,200.0, 0.532530, 1.000000, 2023-01-04
320.0,0.0136986301369863,62.47,call,382.44,0.5442612453977964, 0.000200, 0.000000, 2023-01-04
320.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.505670, 107.000000, 2023-01-04
325.0,0.0136986301369863,57.47,call,382.44,0.5916130154863466, -0.000200, 0.000000, 2023-01-04
325.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.462780, , 2023-01-04
326.0,0.0136986301369863,56.47,call,382.44,0.6020896051000593, 0.000170, , 2023-01-04
326.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.456570, , 2023-01-04
327.0,0.0136986301369863,55.47,call,382.44,0.6129439336578393, 0.000320, , 2023-01-04
327.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.448630, 1.000000, 2023-01-04
328.0,0.0136986301369863,54.474999999999994,call,382.44,0.642496558054156, -0.000100, , 2023-01-04
328.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.441190, 0.000000, 2023-01-04
329.0,0.0136986301369863,53.474999999999994,call,382.44,0.6545114539504469, -0.000100, , 2023-01-04
329.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.431860, 0.000000, 2023-01-04
330.0,0.0136986301369863,52.474999999999994,call,382.44,0.6669842782277302, -0.000410, , 2023-01-04
330.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.424670, 22.000000, 2023-01-04
331.0,0.0136986301369863,51.474999999999994,call,382.44,0.6799417192812073, 0.000260, , 2023-01-04
331.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.416130, 1.000000, 2023-01-04
332.0,0.0136986301369863,50.474999999999994,call,382.44,0.6934125804853917, 0.000230, , 2023-01-04
332.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.408610, 0.000000, 2023-01-04
333.0,0.0136986301369863,49.480000000000004,call,382.44,0.6871463217461525, -0.000470, , 2023-01-04
333.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.401430, , 2023-01-04
334.0,0.0136986301369863,48.480000000000004,call,382.44,0.7013201320131937, -0.000380, 0.000000, 2023-01-04
334.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.393850, , 2023-01-04
335.0,0.0136986301369863,47.480000000000004,call,382.44,0.7160909856781724, 0.000420, , 2023-01-04
335.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.386250, 10.000000, 2023-01-04
336.0,0.0136986301369863,46.480000000000004,call,382.44,0.7314974182443982, 0.000410, , 2023-01-04
336.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.376010, 21.000000, 2023-01-04
337.0,0.0136986301369863,45.480000000000004,call,382.44,0.7475813544415045, 0.000440, , 2023-01-04
337.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.368710, 12.000000, 2023-01-04
338.0,0.0136986301369863,44.480000000000004,call,382.44,0.7643884892086247, -0.000100, , 2023-01-04
338.0,0.0136986301369863,0.015,put,382.44,66.66666666666667, 0.361590, 6.000000, 2023-01-04
339.0,0.0136986301369863,43.480000000000004,call,382.44,0.7819687212511414, 0.000360, , 2023-01-04
339.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.372750, 36.000000, 2023-01-04
340.0,0.0136986301369863,42.480000000000004,call,382.44,0.8003766478342661, 0.000180, , 2023-01-04
340.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.364640, 2.000000, 2023-01-04
341.0,0.0136986301369863,41.485,call,382.44,0.843678437989621, -0.000440, , 2023-01-04
341.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.356810, 6.000000, 2023-01-04
342.0,0.0136986301369863,40.485,call,382.44,0.8645177226132995, -0.000400, , 2023-01-04
342.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.348100, 4.000000, 2023-01-04
343.0,0.0136986301369863,39.485,call,382.44,0.886412561732289, -0.000050, , 2023-01-04
343.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.340340, 1.000000, 2023-01-04
344.0,0.0136986301369863,38.485,call,382.44,0.9094452384045585, 0.000380, , 2023-01-04
344.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.331910, 0.000000, 2023-01-04
345.0,0.0136986301369863,37.489999999999995,call,382.44,0.9069085089357064, -0.000060, 0.000000, 2023-01-04
345.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.323970, 0.000000, 2023-01-04
346.0,0.0136986301369863,36.43,call,382.44,1.0430963491627654, , , 2023-01-04
346.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.316790, , 2023-01-04
347.0,0.0136986301369863,35.43,call,382.44,1.0725373976855643, , , 2023-01-04
347.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.308720, 0.000000, 2023-01-04
348.0,0.0136986301369863,34.43,call,382.44,1.1036886436247328, , , 2023-01-04
348.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.299880, 4.000000, 2023-01-04
349.0,0.0136986301369863,33.43,call,382.44,1.1367035596769233, , , 2023-01-04
349.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.291350, 5.000000, 2023-01-04
350.0,0.0136986301369863,32.435,call,382.44,1.2024048096192401, , 23.000000, 2023-01-04
350.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.282900, 8.000000, 2023-01-04
351.0,0.0136986301369863,31.435,call,382.44,1.2406553205026265, , , 2023-01-04
351.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.274600, 8.000000, 2023-01-04
352.0,0.0136986301369863,30.435,call,382.44,1.2814194184327272, , , 2023-01-04
352.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.267010, 2.000000, 2023-01-04
353.0,0.0136986301369863,29.439999999999998,call,382.44,1.2907608695652142, -0.000210, , 2023-01-04
353.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.259130, 5.000000, 2023-01-04
354.0,0.0136986301369863,28.439999999999998,call,382.44,1.33614627285513, 0.000270, , 2023-01-04
354.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.251670, 1.000000, 2023-01-04
355.0,0.0136986301369863,27.5,call,382.44,1.2363636363636488, -0.000080, 0.000000, 2023-01-04
355.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.242970, 36.000000, 2023-01-04
356.0,0.0136986301369863,26.5,call,382.44,1.2830188679245411, -0.000160, , 2023-01-04
356.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.235230, 4.000000, 2023-01-04
357.0,0.0136986301369863,25.505,call,382.44,1.3722799451088077, -0.000150, , 2023-01-04
357.0,0.0136986301369863,0.025,put,382.44,39.99999999999999, 0.227100, 4.000000, 2023-01-04
358.0,0.0136986301369863,24.515,call,382.44,1.835610850499691, 0.000470, , 2023-01-04
358.0,0.0136986301369863,0.035,put,382.44,28.571428571428577, 0.228490, 9.000000, 2023-01-04
359.0,0.0136986301369863,23.52,call,382.44,1.9557823129251737, 0.000210, 0.000000, 2023-01-04
359.0,0.0136986301369863,0.035,put,382.44,28.571428571428577, 0.219880, 108.000000, 2023-01-04
360.0,0.0136986301369863,22.525,call,382.44,1.997780244173138, 0.000370, 21.000000, 2023-01-04
360.0,0.0136986301369863,0.045,put,382.44,22.222222222222225, 0.218020, 1619.000000, 2023-01-04
361.0,0.0136986301369863,21.515,call,382.44,1.6267720195212707, -0.000200, 14.000000, 2023-01-04
361.0,0.0136986301369863,0.035,put,382.44,28.571428571428577, 0.203280, 23.000000, 2023-01-04
362.0,0.0136986301369863,20.515,call,382.44,1.7060687301974236, 0.000080, 0.000000, 2023-01-04
362.0,0.0136986301369863,0.045,put,382.44,22.222222222222225, 0.200820, 20.000000, 2023-01-04
363.0,0.0136986301369863,19.520000000000003,call,382.44,1.7418032786885238, -0.000450, , 2023-01-04
363.0,0.0136986301369863,0.045,put,382.44,22.222222222222225, 0.192320, 68.000000, 2023-01-04
364.0,0.0136986301369863,18.525,call,382.44,1.8893387314439833, 0.000440, 1.000000, 2023-01-04
364.0,0.0136986301369863,0.055,put,382.44,18.181818181818173, 0.189320, 83.000000, 2023-01-04
365.0,0.0136986301369863,17.53,call,382.44,1.9395322304620641, 0.000360, 7.000000, 2023-01-04
365.0,0.0136986301369863,0.065,put,382.44,15.384615384615397, 0.184950, 257.000000, 2023-01-04
366.0,0.0136986301369863,16.54,call,382.44,2.055622732769044, -0.000330, 0.000000, 2023-01-04
366.0,0.0136986301369863,0.07500000000000001,put,382.44,13.333333333333325, 0.179210, 74.000000, 2023-01-04
367.0,0.0136986301369863,15.555,call,382.44,2.2500803600128556, 0.000470, 8.000000, 2023-01-04
367.0,0.0136986301369863,0.08499999999999999,put,382.44,11.764705882352937, 0.174210, 466.000000, 2023-01-04
368.0,0.0136986301369863,14.565000000000001,call,382.44,2.4030209406110514, -0.000400, 1.000000, 2023-01-04
368.0,0.0136986301369863,0.10500000000000001,put,382.44,9.523809523809518, 0.170790, 487.000000, 2023-01-04
369.0,0.0136986301369863,13.52,call,382.44,2.9585798816568074, 0.000160, 0.000000, 2023-01-04
369.0,0.0136986301369863,0.125,put,382.44,8.000000000000007, 0.166180, 478.000000, 2023-01-04
370.0,0.0136986301369863,12.55,call,382.44,3.1872509960159388, 0.000340, 23.000000, 2023-01-04
370.0,0.0136986301369863,0.155,put,382.44,6.451612903225811, 0.162900, 4711.000000, 2023-01-04
371.0,0.0136986301369863,11.665,call,382.44,2.8289755679382775, -0.000140, 15.000000, 2023-01-04
371.0,0.0136986301369863,0.20500000000000002,put,382.44,4.878048780487795, 0.160930, 1017.000000, 2023-01-04
372.0,0.0136986301369863,10.725000000000001,call,382.44,3.076923076923077, 0.109710, 13.000000, 2023-01-04
372.0,0.0136986301369863,0.265,put,382.44,3.7735849056603805, 0.159920, 725.000000, 2023-01-04
373.0,0.0136986301369863,9.815,call,382.44,4.1772796739684175, 0.125430, 12.000000, 2023-01-04
373.0,0.0136986301369863,0.355,put,382.44,2.8169014084507067, 0.159340, 1975.000000, 2023-01-04
374.0,0.0136986301369863,8.925,call,382.44,4.36974789915965, 0.132620, 5.000000, 2023-01-04
374.0,0.0136986301369863,0.46499999999999997,put,382.44,2.1505376344085922, 0.159420, 2123.000000, 2023-01-04
375.0,0.0136986301369863,8.055,call,382.44,4.593420235878338, 0.135450, 48.000000, 2023-01-04
375.0,0.0136986301369863,0.605,put,382.44,1.6528925619834725, 0.159370, 6696.000000, 2023-01-04
376.0,0.0136986301369863,7.3100000000000005,call,382.44,3.830369357045147, 0.146040, 813.000000, 2023-01-04
376.0,0.0136986301369863,0.775,put,382.44,1.2903225806451624, 0.158450, 3302.000000, 2023-01-04
377.0,0.0136986301369863,6.58,call,382.44,10.94224924012159, 0.152150, 1316.000000, 2023-01-04
377.0,0.0136986301369863,0.985,put,382.44,1.0152284263959401, 0.158680, 3968.000000, 2023-01-04
378.0,0.0136986301369863,5.725,call,382.44,5.4148471615720455, 0.146070, 3808.000000, 2023-01-04
378.0,0.0136986301369863,1.23,put,382.44,1.6260162601626031, 0.158580, 6128.000000, 2023-01-04
379.0,0.0136986301369863,4.92,call,382.44,0.0, 0.141270, 3333.000000, 2023-01-04
379.0,0.0136986301369863,1.5150000000000001,put,382.44,0.6600660066006606, 0.158240, 8582.000000, 2023-01-04
380.0,0.0136986301369863,4.24,call,382.44,0.0, 0.140370, 7306.000000, 2023-01-04
380.0,0.0136986301369863,1.84,put,382.44,1.0869565217391313, 0.157250, 6667.000000, 2023-01-04
381.0,0.0136986301369863,3.565,call,382.44,0.8415147265077207, 0.137850, 5901.000000, 2023-01-04
381.0,0.0136986301369863,2.225,put,382.44,1.348314606741584, 0.156780, 3914.000000, 2023-01-04
382.0,0.0136986301369863,3.0199999999999996,call,382.44,0.6622516556291398, 0.139550, 5368.000000, 2023-01-04
382.0,0.0136986301369863,2.6550000000000002,put,382.44,1.1299435028248512, 0.155980, 1989.000000, 2023-01-04
383.0,0.0136986301369863,2.51,call,382.44,0.7968127490039849, 0.139410, 3547.000000, 2023-01-04
383.0,0.0136986301369863,3.1550000000000002,put,382.44,0.9508716323296293, 0.156270, 1433.000000, 2023-01-04
384.0,0.0136986301369863,1.995,call,382.44,0.5012531328320806, 0.135130, 3425.000000, 2023-01-04
384.0,0.0136986301369863,3.675,put,382.44,0.8163265306122396, 0.155520, 841.000000, 2023-01-04
385.0,0.0136986301369863,1.58,call,382.44,1.2658227848101276, 0.134400, 4194.000000, 2023-01-04
385.0,0.0136986301369863,4.295,put,382.44,0.6984866123399153, 0.155970, 136.000000, 2023-01-04
386.0,0.0136986301369863,1.26,call,382.44,3.174603174603177, 0.134580, 4833.000000, 2023-01-04
386.0,0.0136986301369863,4.9350000000000005,put,382.44,1.0131712259371797, 0.155870, 106.000000, 2023-01-04
387.0,0.0136986301369863,0.92,call,382.44,2.1739130434782625, 0.130310, 1383.000000, 2023-01-04
387.0,0.0136986301369863,5.62,put,382.44,3.2028469750889625, 0.154590, 30.000000, 2023-01-04
388.0,0.0136986301369863,0.675,call,382.44,1.4814814814814827, 0.128350, 1746.000000, 2023-01-04
388.0,0.0136986301369863,6.395,put,382.44,4.534792806880376, 0.155670, 44.000000, 2023-01-04
389.0,0.0136986301369863,0.485,call,382.44,2.061855670103095, 0.126580, 863.000000, 2023-01-04
389.0,0.0136986301369863,7.215,put,382.44,4.01940401940402, 0.157800, 145.000000, 2023-01-04
390.0,0.0136986301369863,0.345,call,382.44,2.898550724637668, 0.126240, 3523.000000, 2023-01-04
390.0,0.0136986301369863,8.09,put,382.44,3.4610630407911036, 0.162280, 81.000000, 2023-01-04
391.0,0.0136986301369863,0.245,call,382.44,4.081632653061228, 0.126410, 1022.000000, 2023-01-04
391.0,0.0136986301369863,8.934999999999999,put,382.44,3.6933407946278694, 0.161830, 10.000000, 2023-01-04
392.0,0.0136986301369863,0.165,call,382.44,6.060606060606066, 0.125050, 923.000000, 2023-01-04
392.0,0.0136986301369863,9.905000000000001,put,382.44,3.3316506814740037, 0.171450, 16.000000, 2023-01-04
393.0,0.0136986301369863,0.11499999999999999,call,382.44,8.695652173913041, 0.125900, 767.000000, 2023-01-04
393.0,0.0136986301369863,10.864999999999998,put,382.44,3.0372756557754266, 0.179340, 9.000000, 2023-01-04
394.0,0.0136986301369863,0.07500000000000001,call,382.44,13.333333333333325, 0.124950, 174.000000, 2023-01-04
394.0,0.0136986301369863,11.815000000000001,put,382.44,2.4545069826491823, 0.184650, 2.000000, 2023-01-04
395.0,0.0136986301369863,0.05,call,382.44,0.0, 0.125270, 302.000000, 2023-01-04
395.0,0.0136986301369863,12.795,put,382.44,2.266510355607653, 0.193250, 0.000000, 2023-01-04
396.0,0.0136986301369863,0.035,call,382.44,28.571428571428577, 0.126860, 394.000000, 2023-01-04
396.0,0.0136986301369863,13.795,put,382.44,2.102210945994919, 0.204620, , 2023-01-04
397.0,0.0136986301369863,0.025,call,382.44,39.99999999999999, 0.129190, 143.000000, 2023-01-04
397.0,0.0136986301369863,14.795,put,382.44,1.9601216627238873, 0.215910, , 2023-01-04
398.0,0.0136986301369863,0.025,call,382.44,39.99999999999999, 0.137090, 124.000000, 2023-01-04
398.0,0.0136986301369863,15.795,put,382.44,1.8360240582462752, 0.226610, 0.000000, 2023-01-04
399.0,0.0136986301369863,0.025,call,382.44,39.99999999999999, 0.144530, 13.000000, 2023-01-04
399.0,0.0136986301369863,16.795,put,382.44,1.7267043763024867, 0.237600, 1.000000, 2023-01-04
400.0,0.0136986301369863,0.015,call,382.44,66.66666666666667, 0.141970, 209.000000, 2023-01-04
400.0,0.0136986301369863,17.795,put,382.44,1.6296712559707933, 0.247750, 0.000000, 2023-01-04
401.0,0.0136986301369863,0.015,call,382.44,66.66666666666667, 0.149220, 23.000000, 2023-01-04
401.0,0.0136986301369863,18.795,put,382.44,1.5429635541367528, 0.258720, 2.000000, 2023-01-04
402.0,0.0136986301369863,0.015,call,382.44,66.66666666666667, 0.156800, 299.000000, 2023-01-04
402.0,0.0136986301369863,19.795,put,382.44,1.4650164182874597, 0.269320, 0.000000, 2023-01-04
403.0,0.0136986301369863,0.015,call,382.44,66.66666666666667, 0.163320, 25.000000, 2023-01-04
403.0,0.0136986301369863,20.795,put,382.44,1.3945660014426673, 0.279760, , 2023-01-04
404.0,0.0136986301369863,0.015,call,382.44,66.66666666666667, 0.170600, 17.000000, 2023-01-04
404.0,0.0136986301369863,21.795,put,382.44,1.3305804083505515, 0.290350, , 2023-01-04
405.0,0.0136986301369863,0.015,call,382.44,66.66666666666667, 0.177600, 21.000000, 2023-01-04
405.0,0.0136986301369863,22.795,put,382.44,1.2722088177231967, 0.301150, , 2023-01-04
406.0,0.0136986301369863,0.015,call,382.44,66.66666666666667, 0.184170, 0.000000, 2023-01-04
406.0,0.0136986301369863,23.795,put,382.44,1.218743433494443, 0.310770, , 2023-01-04
407.0,0.0136986301369863,0.015,call,382.44,66.66666666666667, 0.190500, 0.000000, 2023-01-04
407.0,0.0136986301369863,24.795,put,382.44,1.1695906432748646, 0.321020, , 2023-01-04
408.0,0.0136986301369863,0.005,call,382.44,200.0, 0.176810, 0.000000, 2023-01-04
408.0,0.0136986301369863,25.795,put,382.44,1.1242488854429256, 0.331940, , 2023-01-04
